time,distance,gyro_angle
5765,1575,96
5770,1577,95
5775,1579,95
5780,1580,95
5785,1582,95
5790,1584,95
5795,1585,95
5800,1587,95
5805,1589,95
5810,1591,95
5815,1593,95
5820,1594,95
5825,1596,95
5830,1598,95
5835,1600,95
5840,1602,95
5845,1604,95
5850,1605,95
5855,1607,95
5860,1608,95
5865,1610,95
5870,1612,95
5875,1614,95
5880,1616,95
5885,1618,95
5890,1619,94
5895,1621,94
5900,1623,94
5905,1625,94
5910,1626,94
5915,1628,94
5920,1629,94
5925,1631,94
5930,1633,94
5935,1635,94
5940,1637,94
5945,1639,94
5950,1640,94
5955,1642,94
5960,1644,94
5965,1646,93
5970,1647,93
5975,1649,93
5980,1650,93
5985,1652,93
5990,1653,93
5995,1655,93
6000,1657,93
6005,1658,93
6010,1660,93
6015,1662,92
6020,1663,92
6025,1665,92
6030,1667,92
6035,1668,92
6040,1670,92
6045,1671,92
6050,1672,92
6055,1674,92
6060,1676,92
6065,1677,91
6070,1679,91
6075,1680,91
6080,1682,91
6085,1683,91
6090,1686,91
6095,1687,91
6100,1688,91
6105,1690,91
6110,1692,91
6115,1693,90
6120,1695,90
6125,1696,90
6130,1697,90
6135,1699,90
6140,1701,90
6145,1702,90
6150,1704,90
6155,1706,90
6160,1706,90
6165,1708,90
6170,1710,90
6175,1711,90
6180,1712,90
6185,1714,90
6190,1715,90
6195,1717,89
6200,1718,89
6205,1720,89
6210,1721,89
6215,1722,89
6220,1724,89
6225,1725,89
6230,1727,89
6235,1728,89
6240,1729,89
6245,1730,89
6250,1732,89
6255,1733,89
6260,1734,89
6265,1736,89
6270,1737,89
6275,1738,89
6280,1738,89
6285,1740,89
6290,1741,89
6295,1742,89
6300,1743,89
6305,1744,89
6310,1745,89
6315,1746,89
6320,1747,89
6325,1749,89
6330,1750,89
6335,1751,89
6340,1752,89
6345,1753,89
6350,1754,89
6355,1755,89
6360,1756,89
6365,1757,89
6370,1758,89
6375,1759,89
6380,1760,89
6385,1760,89
6390,1761,88
6395,1762,88
6400,1763,88
6405,1764,88
6410,1765,88
6415,1766,88
6420,1767,88
6425,1768,88
6430,1769,88
6435,1770,88
6440,1770,88
6445,1771,88
6450,1772,88
6455,1773,88
6460,1774,88
6465,1775,88
6470,1775,88
6475,1776,88
6480,1777,88
6485,1777,88
6490,1778,88
6495,1779,88
6500,1780,88
6505,1780,88
6510,1781,88
6515,1782,88
6520,1782,88
6525,1782,88
6530,1783,88
6535,1783,88
6540,1784,88
6545,1784,88
6550,1785,88
6555,1785,88
6560,1786,88
6565,1786,89
6570,1786,89
6575,1787,89
6580,1787,89
6585,1788,89
6590,1788,89
6595,1788,89
6600,1789,89
6605,1789,89
6610,1790,89
6615,1790,89
6620,1790,89
6625,1790,89
6630,1790,89
6635,1790,89
6640,1790,89
6645,1790,89
6650,1790,89
6655,1790,89
6660,1791,89
6665,1791,89
6670,1791,89
6675,1791,89
6680,1791,89
6685,1791,89
6690,1791,89
6695,1791,89
6700,1791,89
6705,1791,89
6710,1791,89
6715,1791,89
6720,1791,89
6725,1791,89
6730,1791,89
6735,1791,89
6740,1791,89
6745,1791,89
6750,1791,89
6755,1791,89
6760,1791,89
6765,1791,89
6770,1791,89
6775,1791,89
6780,1791,89
6785,1791,89
6790,1791,89
6795,1791,89
6800,1791,89
6805,1791,89
6810,1791,89
6815,1791,89
6820,1791,89
6825,1791,89
6830,1791,89
6835,1791,89
6840,1791,89
6845,1791,89
6850,1791,89
6855,1791,89
6860,1791,89
6865,1791,89
6870,1791,89
6875,1791,89
6880,1791,89
6885,1791,89
6890,1791,89
6895,1791,89
6900,1791,89
6905,1791,89
6910,1791,89
6915,1791,89
6920,1791,89
6925,1791,89
6930,1791,89
6935,1791,89
6940,1791,89
6945,1791,89
6950,1791,89
6955,1791,89
6960,1791,89
6978,1791,89
6984,1791,89
6989,1791,89
6994,1791,89
6999,1791,89
7004,1791,89
7009,1791,89
7014,1791,89
7019,1791,89
7024,1791,89
7029,1791,89
7034,1791,89
7039,1791,89
7044,1791,89
7049,1791,89
7054,1791,89
7059,1791,89
7064,1791,89
7069,1791,89
7074,1791,89
7079,1791,89
7084,1791,89
7089,1791,89
7094,1791,89
7099,1791,89
7104,1791,89
7109,1791,89
7114,1791,89
7119,1791,89
7124,1791,89
7129,1791,89
7134,1791,89
7139,1791,89
7144,1791,89
7149,1791,89
7154,1791,89
7159,1791,89
7164,1791,89
7169,1791,89
7174,1791,89
7179,1791,89
7184,1791,89
7189,1791,89
7194,1791,89
7199,1791,89
7204,1791,89
7209,1791,89
7214,1791,89
7219,1791,89
7224,1791,89
7229,1791,89
7234,1791,89
7239,1791,89
7244,1791,89
7249,1791,89
7254,1791,89
7259,1791,89
7264,1791,89
7269,1791,89
7274,1791,89
7279,1791,89
7284,1791,89
7289,1791,89
7294,1791,89
7299,1791,89
7304,1791,89
7309,1791,89
7314,1791,89
7319,1791,89
7324,1791,89
7329,1791,89
